publishedAt,title,videoId
2020-03-27T17:29:54Z,Day 12: Is everyone getting on your nerves? | #StayConnected with Mel Robbins,p_Wtou5VkaM
2020-03-26T17:16:36Z,Day 11: Worried Your Parents Aren't Taking Coronavirus Seriously? Watch This | #StayConnected,UJW2R9nOmig
2020-03-23T19:01:27Z,"Day 8: If money is causing you anxiety, tune in now",3rpbS4M9NLk
2020-03-20T17:23:44Z,Day 7: The power of your attitude | #StayConnected with Mel Robbins,_paL2PhgurY
2020-03-19T17:25:37Z,Day 6: Have trouble sleeping? Me too. Let's talk about why.,QjgmLBLETsk
2020-03-18T17:14:44Z,Day 5: Surviving living with your family without going crazy | Mel Robbins,BoJNpbolnpc
2020-03-17T17:14:54Z,Day 4: Staying Steady For Your Kids | #StayConnected with Mel Robbins,q8dvG3k2uRQ
2020-03-16T17:31:06Z,Day 3: Uplifting Stories During A Pandemic | #StayConnected with Mel Robbins,pmZLY7pibtE
2020-03-15T17:45:47Z,Day 2: How you need to make decisions | Mel Robbins,isbgKCdgBR0
2020-03-14T17:44:14Z,Day 1: Mel Robbins On How To Stay Centered With Coronavirus Anxiety Swirling,45QClHloYkQ
2020-01-07T19:00:11Z,"Why \"Find Your Passion\" Is Terrible Advice | Mel Robbins",E3RKIyU4GuU
2019-11-20T13:00:32Z,#CoffeeTalk with Mel Robbins | November 20,cWnkHpEB7R8
2019-11-19T12:57:53Z,#CoffeeTalk November 14,VqCFBdp9tfc
2019-11-18T15:29:29Z,#CoffeeTalk November 14,W7LRvmU437s
2019-11-14T13:03:50Z,#CoffeeTalk November 14,08AKDwrPeUY
2019-11-07T13:08:47Z,#CoffeeTalk November 7,Azyg5x7aT-A
2019-11-06T13:06:15Z,#CoffeeTalk November 6,F3OVK6CVXBE
2019-11-05T12:55:34Z,#CoffeeTalk November 5,pLS8cvI8HfI
2019-11-04T15:16:41Z,#CoffeeTalk November 4,TQMnEGL8gqg
2019-10-31T13:40:53Z,#CoffeeTalk October 31,o-GgVcbJGEA
2019-10-29T14:00:36Z,CoffeeTalk 10/29,mhYwViyxVic
2019-10-28T14:03:10Z,Livestream 10/28,NjYpyxc__Zg
2019-10-16T14:38:13Z,Mel's iPhone event,OkHHQndeBzA
2019-10-15T14:24:41Z,Coffee Talk October 15,MeFWT_qnXGs
2019-07-23T16:50:07Z,July 23rd | #CoffeeTalk with #MelRobbins,tELxQSd9e-A
2019-06-28T16:57:56Z,June 28th | #CoffeeTalk with Mel Robbins,NU1S8lN_Aak
2019-06-27T14:21:16Z,June 27th | #CoffeeTalk with Mel Robbins,e5nwjIi02GE
2019-06-21T21:22:20Z,June 21st | #CoffeeTalk with Mel Robbins,CirfkeWRiBE
2019-06-17T17:44:22Z,June 17th | #CoffeeTalk with Mel Robbins,a5FVtPq-pFI
2019-06-17T17:14:35Z,June 17th | #CoffeeTalk with Mel Robbins,k5vFrSMBGh0
2019-06-13T12:12:54Z,June 13th | #CoffeeTalk with Mel Robbins,ELf6DRVHFWc
2019-06-12T14:56:04Z,June 12th | #CoffeeTalk with Mel,_RABEvnniM0
2019-06-11T12:54:38Z,June 11th | #CoffeeTalk with Mel,tiVcQyGhr6Y
2019-06-10T13:12:26Z,June 10th | #CoffeeTalk with Mel,j6m3nti0q5g
2019-06-05T13:44:27Z,June 5th | #CoffeeTalk with Mel Robbins,WDNpdyNRVK0
2019-05-30T14:05:41Z,May 30th | #SpringItOn | #CoffeeTalk with Mel Robbins,pikIsLANWLo
2019-05-28T17:26:36Z,May 28th | #SpringItOn | #CoffeeTalk with Mel Robbins,UYW_xJIddWQ
2019-05-24T15:09:41Z,May 24th | #SpringItOn With Mel Robbins | #CoffeeTalk,gxoqlbRqLNw
2019-05-23T14:03:28Z,May 23rd | #SpringItOn | #CoffeeTalk with Mel,Q2TFmP4lHJY
2019-05-17T16:44:29Z,"The secret to making progress on your goals | #SpringItOn with Mel Robbins Week 2, Day 5",D3UqufirEaY
2019-05-16T15:46:45Z,"How to become more productive | #SpringItOn with Mel Robbins Week 2, Day 4",HBPHqnFyN6I
2019-05-15T15:50:32Z,"Do this to start the day happy | #SpringItOn with Mel Robbins Week 2, Day 3",9O42_M29RvY
2019-05-14T17:25:13Z,"Are you making this mistake every morning? | #SpringItOn with Mel Robbins Week 2, Day 2",6Bsb_FLszrU
2019-05-13T16:08:35Z,"Do THIS to refresh your routine | #SpringItOn with Mel Robbins Week 2, Day 1",DLTDacsP_qg
2019-05-08T15:14:07Z,"Are you holding onto friends from the past? | #SpringItOn with Mel Robbins Week 1, Day 3",eFiuMsvib8U
2019-05-07T16:53:44Z,"Why you need to filter your friendships | #SpringItOn with Mel Robbins Week 1, Day 2",GJ-Jxak7JFc
2019-05-06T15:34:27Z,"It’s time for a friend cleanse | #SpringItOn Week 1, Day 1",eY-DJMG6y54
2019-05-03T18:06:10Z,May 3rd | #CoffeeTalk with Mel Robbins,HSgl_fkMX8A
2019-05-02T15:26:02Z,May 2nd | #CoffeeTalk with Mel Robbins,3yq8CAO4z_Q
2019-05-01T19:58:21Z,May 1st | #CoffeeTalk with Mel Robbins,r-pkNGdPa6c
2019-04-29T17:34:32Z,April 29th | #CoffeeTalk with Mel Robbins,BK_CQCmETEc
2019-04-26T16:59:22Z,April 26th | #CoffeeTalk with Mel Robbins,0LB1egia9LA
2019-04-25T17:59:59Z,April 25th | #CoffeeTalk with Mel,Ksi7vnyIKOA
2019-04-24T13:03:32Z,ANNOUNCING THE MEL ROBBINS SHOW,ZDQRleNiBU8
2019-04-19T14:44:11Z,April 19th | #CoffeeTalk with Mel,qpj4qBWbH6Y
2019-04-18T18:15:34Z,April 18th | #CoffeeTalk with Mel,WQowIzPGDC4
2019-04-17T16:32:12Z,April 17th | #CoffeeTalk with Mel Robbins,nuTnSnPlUOg
2019-04-16T17:12:05Z,April 16th | #CoffeeTalk with Mel,bohIEI6TK5Q
2019-04-15T14:37:51Z,April 15th | #CoffeeTalk with Mel,_wUBrlWuPiw
2019-04-12T21:00:22Z,April 12th | #CoffeeTalk with Mel,5KtmYiMgYoY
2019-04-10T16:45:32Z,How to deal with a passive-aggressive person in your life | #CoffeeTalk with Mel,xAyrOJzIK-A
2019-04-09T19:05:05Z,April 9th | #CoffeeTalk with Mel,4AyPBxcHT3w
2019-04-08T18:46:27Z,April 8 | #CoffeeTalk with Mel Robbins,g7Bq-M3aFvE
2019-04-05T13:22:45Z,April 5th | #CoffeeTalk with Mel Robbins,QkYsrORLQus
2019-04-04T16:00:57Z,April 4th | #CoffeeTalk with Mel Robbins,GY7JOD08CeQ
2019-03-14T15:44:49Z,March 14th | #CoffeeTalk with Mel Robbins,ihKkUFHs_og
2019-03-12T17:41:50Z,March 12th | #CoffeeTalk with Mel,JAIA7RebjZ4
2019-03-11T17:09:16Z,March 11th | #CoffeeTalk with Mel,hevpP5mH3oY
2019-03-08T18:32:11Z,March 8th | #CoffeeTalk with Mel Robbins,-y8ID8RH9Kw
2019-03-07T17:09:16Z,March 7th | #CoffeeTalk with Mel Robbins,gYnR2SJSymU
2019-03-06T16:31:40Z,March 6th | #CoffeeTalk with Mel,yddgoJqGEmA
2019-03-05T17:46:42Z,March 5th | #CoffeeTalk with Mel,Y51ot-J-ZcY
2019-03-04T17:24:47Z,Should you quit your job? | #CoffeeTalk with Mel Robbins,DkmRBRN8oX4
2019-03-01T16:33:29Z,#CoffeeTalk with Mel Robbins,mvh27rlog0o
2019-02-28T15:18:33Z,Go brick by brick to make it stick | #CoffeeTalk with Mel Robbins,cO2x14aPq8M
2019-02-27T18:51:17Z,Are you being a chameleon? | #CoffeeTalk with Mel Robbins,DntFJmd4WJU
2019-02-27T00:06:39Z,Are you doing this with your stuff? | #CoffeeTalk with Mel Robbins,4sWrXSAstUg
2019-02-25T17:27:29Z,Behind the scenes with Mel | #CoffeeTalk with Mel Robbins,ioTa1U0cMQA
2019-02-22T16:00:34Z,"If you want control, expect a no | #CoffeeTalk with Mel Robbins",rB1jVqpxj0Y
2019-02-21T15:22:15Z,The Secret to Controlling Your Fears | #CoffeeTalk with Mel Robbins,SOQCCcU-wBE
2019-02-20T14:31:55Z,How to find your passion | #CoffeeTalk with Mel Robbins,MJ0ACW4jDHs
2019-02-15T17:44:19Z,Are you embarrassed by your dreams? | #CoffeeTalk with Mel Robbins,vJ8zERXkHA4
2019-02-14T13:26:25Z,Do THIS to improve any relationship | #CoffeeTalk with Mel Robbins,iBaW0F8vzJ8
2019-02-13T19:59:07Z,"Don't speed up, slow down | #CoffeeTalk with Mel Robbins",LHESo0tomIg
2019-02-12T17:47:27Z,Want to take control of your life? | #CoffeeTalk with Mel Robbins,r19_S8Jp1bQ
2019-02-09T01:24:48Z,You Never Know What’s Going On In Someone’s Life | #CoffeeTalk with Mel Robbins,m3ICgCFFyMs
2019-02-07T15:36:39Z,What's Your Biggest Fear? | #CoffeeTalk with Mel Robbins,bqgm-q26NDE
2019-02-06T19:54:34Z,"#MindsetReset Day 34: It's Over, What's Next? | Mel Robbins",gY6v-IGgKNY
2019-02-05T16:40:00Z,#MindsetReset Day 32: #AskMel LIVE Q&A | Mel Robbins,TIW8Rw0DjQE
2019-02-04T18:11:28Z,#MindsetReset Day 33: Choose YOUR Word | Mel Robbins,pJeLZrmuYxI
2019-02-01T22:15:36Z,#MindsetReset Day 31: What feeling stuck REALLY means | Mel Robbins,7O4-rkU3l38
2019-01-31T23:24:06Z,#MindsetReset Day 30: #DoItAnyway | Mel Robbins,f5liWrKlV9w
2019-01-31T02:39:45Z,#MindsetReset Day 29: Want to change your life? STOP doing this | Mel Robbins,CBNXjHuDb5A
2019-01-29T22:27:54Z,#MindsetReset Day 28: Why Assuming Good Intent Will Change Your Life | Mel Robbins,TZPawTZSzSk
2019-01-28T20:14:35Z,#MindsetReset Day 27: #AskMel LIVE Q&A | Mel Robbins,PH5CwNemBgQ
2019-01-25T17:09:14Z,#MindsetReset Day 26: If your kids have anxiety this is a MUST watch | Mel Robbins,wspLQCSfU4k
2019-01-24T23:07:51Z,"If Money Stresses You OUT, Watch This! | Mel Robbins",U6TNauJ3Vqc
2019-01-23T01:26:42Z,Are you running out of time? | Mel Robbins,JKyP1Xx7Y_g
2019-01-18T18:40:32Z,"#MindsetReset Day 23: Why You Need An \"Unfollow Friday\" | Mel Robbins",Hjos7i0JEBw
2019-01-17T20:13:50Z,#MindsetReset Day 22: THIS is why you're anxious at 5pm | Mel Robbins,MnICf7Q0eHI
2019-01-17T01:07:57Z,#MindsetReset Day 21: All of Your Anxiety Questions Answered | Mel Robbins,6XFcdRBc2_Q
2019-01-16T02:17:32Z,"#MindsetReset Day 20: If you have anxiety, THIS will change everything | Mel Robbins",iFR74WlU3ps
2019-01-14T13:06:22Z,#MindsetReset Day 19: What causes your anxiety? | Mel Robbins,lC10Zwn7Pwk
2019-01-11T20:49:41Z,#MindsetReset Day 16: Why you must learn to quit | Mel Robbins,AyOGgEdwjSc
2019-01-10T22:50:35Z,The Key To Early Morning Productivity - #MindsetReset | Mel Robbins,CXJiGXPYEUI
2019-01-09T14:52:39Z,#MindsetReset Day 14: How to wake up energized | Mel Robbins,-H9kKrBUkCg
2019-01-08T14:48:33Z,The ONLY Way To Wake Up In The Morning | Mel Robbins,wYxojX-KR3Y
2019-01-07T19:13:57Z,The RIGHT Way To Get Up In The Morning | Mel Robbins,egogZ4vlEWU
2019-01-06T22:12:50Z,#MindsetReset Day 11: Why I NEVER keep my phone in the bedroom | Mel Robbins,fsVS2lH1rbw
2019-01-05T18:41:56Z,#MindsetReset Day 10: Live Q&A with Mel Robbins,nsZfKDMSng0
2019-01-04T18:36:45Z,"Think THIS, Not That | Mel Robbins",mYZSCwpI98I
2019-01-03T20:16:00Z,What Are Your Limiting Beliefs Costing You? | Mel Robbins,doa2KKj_f5o
2019-01-02T15:55:10Z,#MindsetReset Day 7: How often are you on autopilot? | Mel Robbins,tJZQnLgjLWY
2019-01-01T20:24:30Z,Why Visualization Is THE Secret To Success | Mel Robbins,ieOSA37HpMU
2018-12-31T19:09:41Z,#MindsetReset Day 5: How I set my goals for the year | Mel Robbins,rhGUIoocpXs
2018-10-03T21:06:31Z,STOP Searching For Your Passion and Do This Instead | Mel Robbins,5iZltDLFOfo
2018-07-27T15:44:38Z,The hard truth about making your dreams come true | Mel Robbins,JoQEY2sIMTg
2018-07-05T17:01:34Z,The ONLY Way To Stop Procrastinating | Mel Robbins,4x7MkLDGnu8
2018-02-01T00:42:02Z,The reason you procrastinate (It's not what you think) | Mel Robbins,CFu_58AnT0g
2017-10-19T01:10:15Z,Tired of Procrastinating? Try This Instead | Mel Robbins,h8dbkKs1hf4
2017-08-24T00:49:26Z,"If You Struggle With Anxiety, This Mind Trick Will Change Your Life | Mel Robbins",4QHGYTP5HsE
2017-02-09T00:13:33Z,The Secret to Stopping Fear and Anxiety (That Actually Works) | Mel Robbins,6n8i7ua0mSw
2017-02-06T16:24:25Z,This One Brain Hack Backed By Science Will Change Your Life. Here's How | Mel Robbins,MrZAGVq25zw
2017-01-26T01:22:29Z,This 5 Second Trick Helps You Get MORE Done By Doing LESS | Mel Robbins,u8YynfkkGnE
2016-06-06T23:36:06Z,Don't Know What You Want? Answer This Question #MelRobbinsLive,NIhvmkBsBgU
