publishedAt,title,videoId
2024-03-27T19:00:17Z,I'm not a consistent friend | Mel Robbins #Shorts,JPk9l3u68jo
2024-03-25T19:00:27Z,Watch This Before You Drink Your Next Cup Of Coffee | Mel Robbins #Shorts,ouPqAFVYXT8
2024-03-25T09:00:43Z,3 Small Decisions That Make You Feel Incredible: Do This Every Morning After Waking Up,tbBvEO0FI8Q
2024-03-24T19:00:00Z,Forget about acting your age... | Mel Robbins #Shorts,1-NIjVPRDBM
2024-03-22T19:36:16Z,Stop over-explaining yourself! | Mel Robbins #Shorts,B92qVoWvIlU
2024-03-21T19:00:08Z,The Truth About Alcohol And Sleep During Menopause | Mel Robbins #Shorts,JE-34C0ZnCE
2024-03-21T09:00:18Z,"The #1 Menopause Doctor: How to Lose Belly Fat, Sleep Better, & Stop Suffering Now",ReFZ__ZeSEQ
2024-03-18T19:00:04Z,Use these 4 words the next time you're overwhelmed | Mel Robbins #Shorts,9gHwx4GDloQ
2024-03-18T09:00:02Z,4 Ways to Stay Calm When You’re Stressed: This Life Advice Will Change Your Future,af7uTFizB44
2024-03-17T19:00:08Z,Keep showing up | Mel Robbins #Shorts,FlmW6zSnyiQ
2024-03-15T19:00:26Z,The Storm Will Pass... | Mel Robbins #Shorts,xGnVrBlngio
2024-03-14T20:00:03Z,One Decision That Will Transform Your Health | Mel Robbins #Shorts,9J9q8MoVWnA
2024-03-14T09:00:04Z,What Alcohol Does to Your Body: Harvard’s Dr. Sarah Wakeman With the Medical Facts You Need to Know,6tXoJN8-H6k
2024-03-13T19:00:30Z,"Before you jump to conclusions, watch this! | Mel Robbins #Shorts",_qV3-M3LLGk
2024-03-11T19:00:20Z,I f*cked up my 20s | Mel Robbins #Shorts,kH98EZRsWCI
2024-03-11T09:00:02Z,13 Things I Wish I Knew in My 20s,5ntYJV50biM
2024-03-10T19:00:22Z,The Ugly Truth About People Who Gossip | Mel Robbins #Shorts,uYIRh0ROE2Y
2024-03-08T20:00:30Z,Tag 5 women you're proud of | Mel Robbins #Shorts,i6Y0hQ-gzEQ
2024-03-07T20:00:01Z,Budgeting Doesn't Have To Be Scary | Mel Robbins #Shorts,4pfCfSbDGhA
2024-03-07T10:00:46Z,Why You’re Broke: 5 Rules to Finally Take Control of Your Money,x6S63406raY
2024-03-06T20:00:20Z,If you're watching this and you're still in bed... | Mel Robbins #Shorts,b9TMXgNXEp8
2024-03-04T20:00:14Z,How To Live A Happier Life | Mel Robbins #Shorts,e5sSAQjx2nM
2024-03-04T10:00:18Z,The #1 Journal Exercise to Become the Person You’ve Always Wanted to Be,RmsXYFjDqw0
2024-03-03T20:00:15Z,"Whatever you're thinking about doing today, DO IT! | Mel Robbins #Shorts",xi-VYZIa8Zw
2024-03-01T20:00:22Z,Know Your Worth | Mel Robbins #Shorts,VtjBp2gHNN0
2024-02-29T20:00:07Z,Watch This If You Feel Lost | Mel Robbins #Shorts,DBHIeBnTs2E
2024-02-29T10:00:02Z,5 Things Only Fake Friends Do & How to Let Go of What No Longer Serves You with Trent Shelton,ajBK8Grwp0M
2024-02-28T20:00:16Z,This is my favorite way to practice #mindfulness | Mel Robbins #Shorts,mbOY_CkyERQ
2024-02-26T20:00:11Z,Dream Big | Mel Robbins #Shorts,Y1XgSE4KaQ4
2024-02-26T10:00:01Z,How to Achieve Your Most Ambitious Goals,0_GO-hVw-LI
2024-02-25T20:00:06Z,If you want the rainbow... | Mel Robbins #Shorts,OXGDEDKjAxQ
2024-02-23T20:00:30Z,THIS is the simple secret to being happier | Mel Robbins #Shorts,oTNBNcA9qi0
2024-02-22T20:00:08Z,The BIGGEST Lie You Tell Yourself | Mel Robbins #Shorts,PsRmP3WM-kU
2024-02-22T10:00:40Z,Do This To Become More Confident: 5 Truths You Need To Hear with Jamie Kern Lima,nGjKNh80Lfw
2024-02-21T20:11:56Z,Can A Narcissist Change? | Mel Robbins #Shorts,WuUW6hQH-zU
2024-02-19T20:00:12Z,My 5-9 after my 9-5 | Mel Robbins #Shorts,XtzyUL8XRmY
2024-02-19T10:00:14Z,4 Easy Nighttime Habits to Feel Energized & Sleep Better,K-VuxetScRE
2024-02-18T20:00:12Z,Spend time WITH yourself | Mel Robbins #Shorts,g59AR74yVKw
2024-02-16T20:00:31Z,This is the meaning of life | Mel Robbins #Shorts,wUfJSshnqbo
2024-02-15T20:00:01Z,3 Ways To Spot A Narcissist | Mel Robbins #Shorts,1lU39t41CN8
2024-02-15T10:00:00Z,Signs You’re Dealing With a Narcissist (New Research From World-Leading Expert Dr. Ramani),-4ff9NOPocA
2024-02-14T20:00:17Z,Winners quit all the time | Mel Robbins #Shorts,eIv18b6Mf_I
2024-02-12T20:00:01Z,This one word... | Mel Robbins #Shorts,aDEu2RaKEHQ
2024-02-12T10:00:10Z,3 Simple Ways to Get the Love You Want,IE2w7DegTSg
2024-02-11T20:00:20Z,The Only Relationship Advice You Need | Mel Robbins #Shorts,YZhr0FyiLIA
2024-02-09T20:00:00Z,Stop worrying if other people like you | Mel Robbins #Shorts,17j45jntoPE
2024-02-08T20:00:07Z,Stop making decisions based on everyone else's opinions | Mel Robbins #Shorts,B7ZLQGWOjwA
2024-02-08T10:00:03Z,The 51% Rule (and 3 More Strategies to Think Like a Millionaire) with Steven Bartlett,2tvDzicthMA
2024-02-07T20:00:27Z,The things that break your heart | Mel Robbins #Shorts,vMtO9Pg1pJQ
2024-02-05T20:00:17Z,This is your wake up call | Mel Robbins #Shorts,VEIVAYoQSTw
2024-02-05T10:00:34Z,This One Study Will Change How You Think About Your Entire Life,ih3nIPvCjVI
2024-02-04T20:00:12Z,The 2 Secrets to Creating Lasting Friendship | Mel Robbins #Shorts,gnAyPNF_Dz0
2024-02-02T20:00:11Z,3 Truths about Change | Mel Robbins #Shorts,F_KNHTKgz8w
2024-02-01T20:00:09Z,This is the secret to self care... | Mel Robbins #Shorts,RSAnqAtPIbA
2024-02-01T10:00:43Z,Want to Be Happier Right Now? Don’t Make This Mistake (New Surprising Science),mdb3anMJRX8
2024-01-31T20:00:20Z,No One Is Coming | Mel Robbins #Shorts,muKlDyHkPdk
2024-01-29T20:00:09Z,Unlock The Best Version Of You | Mel Robbins #Shorts,RECSMzuYfUU
2024-01-29T10:00:21Z,2 Ways to Believe in Yourself & Achieve Cool Things,JBtK4Hw9Tvk
2024-01-28T20:00:07Z,Drop the guilt! | Mel Robbins #Shorts,QMMcwU20AtA
2024-01-26T20:00:03Z,"Don't Quit, Watch THIS! | Mel Robbins #Shorts",CPBm21ZgY-Y
2024-01-25T20:00:19Z,I made my son’s ADHD worse... | Mel Robbins #Shorts,oFppQWZ1I1M
2024-01-25T10:00:32Z,The Truth About ADHD in Adults: Harvard’s Dr. Chris Palmer Explains the Research,XM5qZXqTQ3s
2024-01-24T20:00:22Z,Push yourself out of bed | Mel Robbins #Shorts,WrTWKNUyti8
2024-01-22T20:00:21Z,"Dr. Palmer's \"Brain Energy Theory\" Blew My Mind | Mel Robbins #Shorts",vgw1PSlHU8c
2024-01-22T10:00:01Z,Reset Your Mental Health: The Diet & Nutrition Protocol From a Renowned Harvard MD,-xg5-HF4ehU
2024-01-21T20:00:14Z,Just do it! | Mel Robbins #Shorts,lf23u6Fisbg
2024-01-19T20:00:11Z,No more excuses | Mel Robbins #Shorts,UHDr6XBqSU0
2024-01-18T20:00:10Z,Losing Motivation? | Mel Robbins #Shorts,UGU8pOhXLcE
2024-01-18T10:00:45Z,Don’t Quit: The Reminder You Need to Hear When You Feel Unmotivated,oUKpLEN3E1Q
2024-01-17T20:00:04Z,Changing your life isn’t supposed to be easy | Mel Robbins #Shorts,9Ku9GzxOu9U
2024-01-15T20:00:26Z,This is the SIMPLEST way to change your life… | Mel Robbins #Shorts,eGVAqHdjJ0Q
2024-01-15T10:00:25Z,The Secret to Success & Happiness Nobody Talks About,RYcQIUw5f2E
2024-01-14T20:00:04Z,How to stick to your goals in 2024 | Mel Robbins #Shorts,7NN_nuiHlMk
2024-01-12T20:00:00Z,Improving your life doesn’t have to be complicated… | Mel Robbins #Shorts,-JtT8V3wyJk
2024-01-11T20:00:00Z,3 Words You Need To Hear Today | Mel Robbins #Shorts,-nwhK0WvnEg
2024-01-11T10:00:05Z,How to Motivate Yourself: Leverage Dopamine & Overcome Your Excuses,91G7M_Wgj0M
2024-01-10T20:00:19Z,Get ready with me! | Mel Robbins #Shorts,XSjeDsHYHUU
2024-01-08T20:00:05Z,"Before you hit snooze, watch this | Mel Robbins #Shorts",DF-9ItLJee4
2024-01-08T10:00:14Z,"Do This Every Morning: How to Feel Energized, Focused, and in Control",KQftmpRW3Mc
2024-01-07T20:00:20Z,I have something special for you! | Mel Robbins #Shorts,vXBu-fE2F6o
2024-01-05T20:00:20Z,1 Simple Way To Get Out Of Your Head | Mel Robbins #Shorts,dmo4ggemMzM
2024-01-04T20:00:00Z,5 Mistakes To Avoid When Setting 2024 Goals | Mel Robbins #Shorts,0Kz9xULVZpc
2024-01-04T10:00:34Z,How to Set & Achieve Goals: 2 Surprising Science-Backed Steps You Must Follow,e86ie1xLlnE
2024-01-03T20:00:11Z,Make 2024 Your Year. Watch This. | Mel Robbins #Shorts,Zn0VoaVELpI
