publishedAt,title,videoId
2025-08-07T09:00:58Z,Reset Your Mind & Soul: How to Find Peace When Life Feels Overwhelming,c3v9VK3T-WE
2025-08-06T19:30:16Z,Stop overthinking. Try this. | Mel Robbins #Shorts,yfHeNpKHv-o
2025-08-05T19:30:08Z,This Is What Self-Love Really Means | Mel Robbins #Shorts,oBBNPZyhedE
2025-08-04T09:00:30Z,How to Become the Person You’ve Always Wanted to Be,FcEehRZvoiw
2025-08-03T19:30:00Z,This is the relationship advice I wish I got sooner | Mel Robbins #Shorts,-QsT7UmMn2A
2025-08-01T19:30:02Z,You Can’t Be Authentic If You’re Hiding From Yourself | Mel Robbins #Shorts,7F-_yHDi8RQ
2025-07-30T19:30:07Z,"This Isn’t Your Worst Chapter, It’s a Pivotal One | Mel Robbins #Shorts",hneZ5eTDxhE
2025-07-29T19:30:08Z,The most important parenting advice you'll ever hear | Mel Robbins #Shorts,VenDQqYyYWA
2025-07-28T09:00:32Z,You Learn This Too Late: Understanding This Will Change the Way You Look at Your Relationships,M4KtRNFlQuw
2025-07-27T19:30:06Z,Let Them: The world's best boundary | Mel Robbins #Short,gp2eoo_zePw
2025-07-24T09:00:09Z,"How to Move On, Let Go of Past Mistakes, and Reinvent Yourself",7a-FiD6QPLo
2025-07-23T19:30:03Z,Stop hoping they'll change | Mel Robbins #Shorts,DSJuNKI9fBU
2025-07-21T09:01:25Z,"Try It For 1 Week: 3 Small Habits That Change Your Body, Energy, And Life",zXZo0u_6ies
2025-07-20T19:30:05Z,Don't waste another second doing THIS | Mel Robbins #Shorts,bdAY9-iB4kk
2025-07-18T19:30:08Z,The Confidence Hack That Silences Imposter Syndrome | Mel Robbins #Shorts,VMOjQKd99yE
2025-07-17T09:00:59Z,How to Stop Doubting Yourself & Get Anything You Want in Life,e_9UHSj0qE4
2025-07-16T19:30:05Z,The lie you're told about your 20s | Mel Robbins #Shorts,TYlYyovjRgw
2025-07-15T20:00:22Z,The Hidden Burnout Millions of Caregivers Are Facing | Mel Robbins #Shorts,dZTbJb5Nml8
2025-07-14T09:00:17Z,"Overloaded, Exhausted, and Ready for a Reset: 3 Doctors Give Their Best Advice",892M1vCEuUg
2025-07-13T19:30:01Z,The most toxic thing in relationships (no one talks about) | Mel Robbins #Shorts,EbTIKIFA0pY
2025-07-11T19:30:07Z,"Stop saying \"I have anxiety\" | Mel Robbins #Shorts",dmQfniheDvY
2025-07-10T09:00:14Z,You Can Change Your Brain: Neuroscientist Explains How to Rewire Your Mind & Stop Negative Thoughts,CESqNpTK1S8
2025-07-09T19:30:23Z,How to reset your life in 30 days | Mel Robbins #Shorts,xGoLPFahaXM
2025-07-08T19:30:07Z,The shocking dangers of vaping (nobody talks about this) | Mel Robbins #Shorts,KnnDinurUWU
2025-07-07T09:01:27Z,Don’t Learn This Too Late: 5 Things Top Heart Surgeon Says You Must Avoid to Live Longer,sMmYWoKv_PM
2025-07-06T19:30:17Z,This one walk will change your whole day | Mel Robbins #Shorts,vi1ZebTHwAQ
2025-07-04T19:30:06Z,No one will ever love you this way | Mel Robbins #Shorts,bJMsA-mBK-g
2025-07-03T09:01:02Z,How to Talk to Difficult People: Proven Strategies to Stop Arguments & Feel Connected Again,b1AEf83W2W8
2025-07-02T19:30:02Z,Stop hoping they'll change | Mel Robbins #Shorts,I5Q-IvZ8fnI
2025-07-01T19:30:13Z,The first case that shaped Judge Caprio Forever | Mel Robbins #Shorts,f1Oyj1LYPME
2025-06-30T09:00:10Z,Feeling Lost in Your 20s? You Need to Hear This,3ZLWq1uDCZ0
2025-06-28T19:30:01Z,You Were Never Meant to See Yourself This Much | Mel Robbins #Shorts,AQEuki9xHvk
2025-06-27T19:30:05Z,45% of Dementia Cases Are Preventable | Mel Robbins #Shorts,5NwwV3BYP-k
2025-06-26T09:00:01Z,"The Ultimate Guide to the Female Brain: Neuroscientist Reveals How to Boost Mood, Energy, & Focus",-M6T9k3Mb8o
2025-06-25T19:30:09Z,What if you're one day away from a beautiful life? | Mel Robbins #Shorts,VF4lZBYQ30g
2025-06-23T09:01:24Z,"Once You Learn THIS, You Will Never Be The Same (Life Lessons From 88 Year Old Frank Caprio)",qAbfWI5gz6Q
2025-06-22T19:30:02Z,Don't Let Them Disrespect You | Mel Robbins #Shorts,BQ_-7DZ4ZRA
2025-06-20T19:30:11Z,Don't stop now. You're closer than you think | Mel Robbins #Shorts,yWEHEyVPtyA
2025-06-19T09:01:18Z,This Life-Changing Conversation Will Help You Make Peace With Who You Are,rN83hi9QxUM
2025-06-18T19:30:17Z,You Judge Yourself Before Anyone Else Does | Mel Robbins #Shorts,egA6iCTYMGY
2025-06-17T19:30:10Z,What if you took life less seriously? | Mel Robbins #Shorts,yAY1qMON1_A
2025-06-16T09:00:52Z,6 Powerful Mindset Shifts That Will Change Your Life,bysKZ2IU9Ts
2025-06-14T19:30:04Z,Mercy shows who you really are | Mel Robbins #Shorts,Fap0e2qMs4Q
2025-06-14T09:00:22Z,Tiny Fixes for a Tired Life: 7 Habits That Make Your Life Better,IatBMvg9AcI
2025-06-13T19:30:01Z,"If your dad never said \"I love you\" | Mel Robbins #Shorts",AbvnlvwVhDc
2025-06-12T09:00:26Z,What Every Dad Should Know: Lessons From Literary Legend James Patterson,Mbad2F4fvCc
2025-06-11T19:30:01Z,Why Women's Hair Starts Thinning | Mel Robbins #Shorts,DesimGD2sDM
2025-06-10T19:30:03Z,Reprogram How You Talk to Yourself | Mel Robbins #Shorts,V7W7kWDDOJc
2025-06-09T09:01:06Z,Finally Feel Good in Your Body: 4 Expert Steps to Feeling More Confident Today,krnRy54f2rk
2025-06-07T19:30:02Z,How to make protein coffee | Mel Robbins #Shorts,I4z33ggku1M
2025-06-06T19:30:00Z,We are not the worst things we've done | Mel Robbins #Shorts,aS2uMR2PU80
2025-06-05T09:01:34Z,This Conversation Will Change Your Life: Do This to Find Purpose & Meaning,z4RNQk77Qro
2025-06-04T19:30:07Z,What Happens When You Quit Birth Control | Mel Robbins #Shorts,kcYzenZdpGQ
2025-06-03T19:30:00Z,This is what mental toughness really looks like | Mel Robbins #Shorts,6yHMUPYKgJ4
2025-06-02T09:00:51Z,A Powerful Mindset Makes You Unstoppable: How to Train Your Mind & Unlock Your Full Potential,UlOEJC9rqK4
2025-05-31T19:30:05Z,What emotional immaturity looks like in a parent | Mel Robbins #Shorts,LUolliGQiNc
2025-05-30T19:30:10Z,The Truth About PCOS No One Tells You | Mel Robbins #Shorts,naT0ea4INVY
2025-05-29T09:01:26Z,"The Ultimate Guide to Women’s Hormones: Use Science to Reset Your Body, Balance Mood, & Feel Amazing",pawDZoLP6ic
2025-05-28T19:30:09Z,How to Ask for a Higher Salary (Without Sounding Demanding) | Mel Robbins #Shorts,Qa4c-CM3irY
2025-05-28T16:52:41Z,The Truth About Anxiety No One Told You | Mel Robbins #Shorts,iqkzTuIXL0s
2025-05-26T09:00:18Z,The Secret to Stopping Anxiety & Fear (That Actually Works) | The Mel Robbins Podcast,FJ5tXuBi4EM
2025-05-25T19:30:04Z,Why you shut down around emotionally immature people | Mel Robbins #Shorts,Ql8yR7nTcOg
2025-05-23T19:30:04Z,This Is Why People Walk All Over You | Mel Robbins #Shorts,PxyVmJjJbYA
2025-05-22T09:00:29Z,How to Get What You Want Every Time: 3 Steps to Negotiate Anything With Anyone,MV8xSekK-KE
2025-05-21T19:30:09Z,Don't you dare sleep with your phone | Mel Robbins #Shorts,qPtsL8mY8aE
2025-05-20T19:30:03Z,The spiritual habit that rewires your brain | Mel Robbins #Shorts,ImV1pLIsNj0
2025-05-19T09:00:24Z,Understanding This Will Change How You Experience Your Entire Life,H3Yir26FDok
2025-05-15T09:01:23Z,4 Signs of Emotionally Immature Parents & How to Heal,wLsp_67xi4U
2025-05-14T19:30:06Z,"Coffee drinkers, you'll love this. | Mel Robbins #Shorts",bkezcg24EYI
2025-05-13T19:30:03Z,Debt won't change until you do this | Mel Robbins #Shorts,HqQkd3KYvyo
2025-05-12T09:00:44Z,"If You Feel Overwhelmed & Uncertain About Money, Watch This",Vq904k_-blE
2025-05-11T19:30:00Z,The most important question a parent can ask | Mel Robbins #Shorts,20DKq4tAC7k
2025-05-10T19:30:00Z,"If you can't find a support system, do this. | Mel Robbins #Shorts",5sh38C6aZzk
2025-05-09T19:30:08Z,"Stop saying, \"I have anxiety.\" | Mel Robbins with Oprah #Shorts",o4lYET8ju94
2025-05-08T09:01:12Z,How to Stop Negative Thoughts & Reset Your Mind for Positive Thinking,jqArVJXZXaE
2025-05-07T19:30:03Z,Having a hard time with your parents? | Mel Robbins #Shorts,PHmnsGbS0qI
2025-05-05T09:00:03Z,What Every Mom Needs to Hear Today,2U3wQ82ZIdE
2025-05-04T19:30:01Z,YOU have the power | Mel Robbins #Shorts,6Lkuf-E9M-Y
2025-05-02T19:30:23Z,The #1 Anti-Aging Prescription | Mel Robbins #Shorts,skAjpp-GAdQ
2025-05-01T09:00:42Z,Advice From the #1 Longevity Doctor: Add 10 Years to Your Life With 3 Simple Habits,SQ54wma-JQA
2025-04-30T19:30:02Z,The truth about friendship no one is talking about | Mel Robbins #Shorts,Mdh4QTB2TI0
2025-04-29T19:30:00Z,Don't stay just to keep them happy | Mel Robbins #Shorts,7ZQ5OZlHMg4
2025-04-28T09:00:03Z,Trust Your Gut: How to Make a Hard Decision,aGPYyo_Mplg
2025-04-27T19:30:06Z,5 Fat-burning foods you should be eating | Mel Robbins #Shorts,pc2igeEOUZI
2025-04-25T19:30:00Z,"\"40% of adults don't have a best friend\" | Mel Robbins #Shorts",avaRC0BJtsI
2025-04-24T09:00:58Z,It’s Not You: The Real Reason Adult Friendship Is So Hard & 3 Ways to Make It Easier,kIiGtwPLSvI
2025-04-23T19:30:08Z,"If You're Lost in Your 20s, Watch This | Mel Robbins #Shorts",udVxKmnkYhk
2025-04-22T19:30:10Z,"If you feel stuck, watch this. | Mel Robbins #Shorts",ukFJpUbJSGk
2025-04-21T09:00:33Z,A Process for Finding Purpose: Do THIS to Build the Life You Want | Jay Shetty,MOVQponoBmI
2025-04-20T19:30:03Z,The book that helped me through my toughest moments | Mel Robbins #Shorts,SJSmgU_oAJ4
2025-04-18T19:30:08Z,The truth about Ozempic face | Mel Robbins #Shorts,xJgYTXMwYFM
2025-04-17T09:00:06Z,"#1 Weight Loss Doctor: The Truth About Obesity, Ozempic, Dieting, & How to Feel Better Now",57OyIDnHZAk
2025-04-16T19:30:00Z,This is what ADHD can look like (Dr. Tracey Marks) | Mel Robbins #Shorts,0pT8OEWHKKY
