publishedAt,title,videoId
2024-09-23T09:00:43Z,9 Small Things That Will Make a Surprisingly Big Difference,rOopSj40Zro
2024-09-22T19:30:00Z,THIS is the most important question you can answer | Mel Robbins #Shorts,0PCUTUrMEhY
2024-09-20T19:30:00Z,10-year-old’s advice if you feel stuck in life | Mel Robbins #Shorts,4X4adeqYj90
2024-09-19T09:00:35Z,"How to Become a Better Human: Lessons on Kindness, Love, and Happiness (From a 10-Year-Old)",dL79htOIvZU
2024-09-18T19:30:04Z,The best advice I’ve ever received… | Mel Robbins #Shorts,f8SgxWuEFdY
2024-09-17T19:30:00Z,"If you don’t do this, you’re missing out. | Mel Robbins #Shorts",1r7yj5uayQ8
2024-09-16T09:00:19Z,Living With Purpose: Timeless Wisdom for a More Meaningful Life,D1AtCrdD5MY
2024-09-15T19:00:23Z,I kept saying this to myself... | Mel Robbins #Shorts,UcyEtm77T74
2024-09-12T09:00:42Z,How to Make a Decision You Won’t Regret Later,isLA-Ge9aS0
2024-09-10T19:30:05Z,Is your relationship dead? | Mel Robbins #Shorts,WOOhTKO5fpU
2024-09-09T09:00:58Z,The Ultimate Advice for Your Next Chapter (After Your Kids Have Left Home),tLfs31mURpA
2024-09-08T19:30:02Z,If you're having a hard time at college... | Mel Robbins #shortsfeed,NXzMph2i0X4
2024-09-06T19:30:03Z,September is THAT month for you | Mel Robbins #Shorts,X9gDYJHz8q4
2024-09-05T16:27:53Z,How to Get Ahead of 99% of People (In 4 Months),n2js5sm7sis
2024-09-04T19:30:04Z,The ONE truth college reveals | Mel Robbins #Shorts,oQtl-HBmhr0
2024-09-03T20:00:13Z,"\"I have no motivation...\" | Mel Robbins #Shorts",Ogn27hZP7hY
2024-09-02T09:00:25Z,"How to Get Motivated (Even When You Don’t Feel Like It) With Dr. K, HealthyGamerGG",H_WJ5hgWLFo
2024-08-29T09:00:05Z,8 Truths About College That Nobody Tells You,7FOgolNYuX0
2024-08-28T19:30:00Z,Find your purpose in life | Mel Robbins #Shorts,-SWemh6Y4VI
2024-08-27T20:30:02Z,2 Life-Changing Lessons I Learned While Hiking | Mel Robbins #Shorts,dNPI7NWKi0Q
2024-08-26T09:00:22Z,7 Lessons To Learn Once That Will Improve Your Life Forever,U2RwmuW5IJw
2024-08-25T19:30:02Z,The reality about beginning | Mel Robbins #Shorts,cNGwrLxT9M0
2024-08-23T19:30:06Z,"“Does eating pineapple make you, um, taste better?” | Mel Robbins #Shorts",k3cS91cHC1o
2024-08-22T09:00:08Z,The Science of Women’s Health: Ob/Gyn Reveals 10 Truths You Need to Know,7KX2x0d42EE
2024-08-21T20:00:29Z,Most advice is trash | Mel Robbins #Shorts,vBU1sXuzHmY
2024-08-20T20:56:02Z,Want the best sleep of your life? Do THIS tonight | Mel Robbins #Shorts,lhOveys_j8w
2024-08-19T09:00:14Z,Pull Yourself Together: The Best Expert Advice to Make You Feel Incredible,JlmccJomcek
2024-08-18T19:30:02Z,Sitting is destroying your health?!? | Mel Robbins #Shorts,TyrX2hpsP5U
2024-08-17T09:00:00Z,8 Realistic Healthy Habits That Make a Huge Difference,-Kd7I6GrdGM
2024-08-16T19:30:04Z,No one is coming to save you | Mel Robbins #Shorts,y6vsw1MW3LU
2024-08-15T09:00:01Z,How to Figure Out What You Really Want: Use This Life-Changing Hack,1S1LEoZ_KOg
2024-08-14T19:30:04Z,If you’re feeling stuck… | Mel Robbins #Shorts,mHHzu3p2Xns
2024-08-13T20:50:29Z,The Bronze Medal Mindset | Mel Robbins #Shorts,Zs6_HnQnpLA
2024-08-12T09:00:48Z,The “Bronze Medal Mindset” (and 4 More Surprising Habits From Olympians),vPn4gdmx-R8
2024-08-11T19:30:01Z,Signs you have an overactive bladder (From Dr. Rena Malik MD),IH6fwb8ivzw
2024-08-10T09:00:02Z,"Leaky Bladder, Pelvic Floor, UTIs, & Constipation: Dr. Rena Malik Gives Solutions To Get Control",akvlUuXKmjY
2024-08-09T19:30:02Z,"If you think you’ll be single forever, watch THIS! ft. Matthew Hussey",ETzQJrd4vM0
2024-08-08T09:00:33Z,“The Secret of a Happy Relationship…” the Best Advice That I Have Received,WLKZz6vA0QQ
2024-08-07T19:30:01Z,"A few simple, but important, reminders. | Mel Robbins #Shorts",80-zQeuZ0Ok
2024-08-06T19:30:00Z,Stop obsessing over what could go wrong | Mel Robbins #Shorts,A9-89g7pKB8
2024-08-05T09:00:18Z,Do THIS to Reprogram Your Mind for More Positive Thinking,Of8ddNuRAtE
2024-08-04T15:30:05Z,"Next time you’re stressed, try this! | Mel Robbins #Shorts",MG0oKdi-gz8
2024-08-02T19:30:03Z,What happens when you die… | Mel Robbins #Shorts,Vtqcwp3RLOY
2024-08-01T09:00:55Z,"Near Death Experiences: The Ultimate Truth About Your Soul’s Purpose, Consciousness, & Oneness",xSDQWuTqDFQ
2024-07-29T19:30:02Z,How to love yourself (with Sarah Jakes Robert’s) | Mel Robbins #Shorts,HSfRoDRbzmg
2024-07-29T09:00:32Z,"4 Habits for Energy, Productivity, & Happiness That Changed My Life (Science-Backed)",Xo8mD5NIfM4
2024-07-25T09:00:16Z,How to Create a New Version of Yourself: Let Go of Past Mistakes & Regret with Sarah Jakes Roberts,M98E87vhM_c
2024-07-23T19:00:25Z,3 Tough truths about all people | Mel Robbins #Shorts,flAnT_RFRaA
2024-07-22T09:00:51Z,3 Requirements of a Good Relationship | Mel Robbins,vDvknycBI1w
2024-07-21T19:00:31Z,Stop overthinking! | Mel Robbins #Shorts,tS-JjMZ38eM
2024-07-19T19:00:10Z,Why You’re Not Happy | Mel Robbins #Shorts,E4ZyA1euwNM
2024-07-18T09:00:02Z,How To Make Your Life Exciting Again | Mel Robbins,awLRiNhrNis
2024-07-17T19:00:20Z,Trust your intuition | Mel Robbins #Shorts,LmevZs3YxwU
2024-07-16T19:00:06Z,"If you feel angry, good. | Mel Robbins #Shorts",Eqgb5Uwcerw
2024-07-15T09:00:42Z,3 Steps to Eliminate Self Doubt & Get Everything You Want In Life,pHkJa2tL-mw
2024-07-14T19:00:08Z,Why making friends as an adult is hard | Mel Robbins #Shorts,Iv-LKDVTq8c
2024-07-12T20:03:04Z,Watch This If You Feel Like A Failure | Mel Robbins #shortsvideo,FqPcxbFOQY8
2024-07-11T09:00:08Z,How to Get Unstuck: Do This to Create the Future You Want,4ss_15MixTc
2024-07-10T19:55:32Z,Keep showing up every day | Mel Robbins #Shorts,4-TBjrOqxYs
2024-07-09T18:55:43Z,How to protect yourself from negative people | Mel Robbins #Shorts,DhQVrB1p6RY
2024-07-08T09:00:15Z,World Leading Psychologist: How to Master Your Emotions & Deal With Negative People,KsNqnurfP5A
2024-07-07T19:00:19Z,Reminder: You’re Awesome | Mel Robbins #Shorts,QIOfmMgevjo
2024-07-05T19:00:09Z,How to read anyone instantly | Mel Robbins #Shorts,Lwj7aRIiQ8A
2024-07-04T09:00:36Z,Secret Service Agent Explains Psychological Tricks To Read Anyone & Spot A Liar,ekPDLDgz7pQ
2024-07-03T19:00:08Z,Why “yet” is my favorite word | Mel Robbins #Shorts,E8NyGGeQf4s
2024-07-02T19:00:00Z,Does life feel boring? Watch this | Mel Robbins #Shorts,aTsqfwha-hg
2024-07-01T09:00:08Z,5 Fun Ideas to Shake Up Your Life & Get Out Of A Rut,CyN31HaG0P4
2024-06-28T19:46:24Z,Why listening to birds chirping is so calming | Mel Robbins #Shorts,tb3ab4aDhus
2024-06-27T09:00:41Z,Brain Hacks: 6 Secrets to Learn Faster & Unlock The Full Power Of Your Mind,t6JBor1xyQQ
2024-06-26T21:07:43Z,Just start: Make today Day 1 | Mel Robbins #Shorts,L-B2HHm1MqM
2024-06-25T19:00:06Z,Why don’t I have any friends? | Mel Robbins #Shorts,BwyO9U_86Ps
2024-06-24T09:00:39Z,How to Build Closer Friendships & Get Rid Of Loneliness,jTg4fv8JoVg
2024-06-23T19:00:15Z,When people reveal who they really are | Mel Robbins #Shorts,QxGmRqJ6EZk
2024-06-21T19:44:06Z,Biggest mistakes parents make | Mel Robbins #Shorts,TtqZCdqnXbM
2024-06-20T15:05:41Z,You Learn This Too Late: This One Idea Might Change Your Entire Life,dZccHfhhtXY
2024-06-19T19:00:02Z,6 Things You Need To Stop Feeling Guilty About | Mel Robbins #Shorts,2NcTu1uDHYE
2024-06-18T19:58:14Z,Why you should buy yourself flowers today (according to research) | Mel Robbins #Shorts,QfngpIPUu0o
2024-06-17T09:00:11Z,This One Hack Will Unlock Your Happier Life,Fz7xalJJBDs
2024-06-16T19:00:06Z,Sitting Is Destroying Your Health?!? | Mel Robbins #Shorts,5hf7dxrs7T8
2024-06-14T16:23:27Z,THIS Is How Often You Should Be Having Sex (From @RenaMalikMD) | Mel Robbins #Shorts,dXG8WLPgXz4
2024-06-13T09:00:19Z,The Most Important Sex Advice No One Ever Told You: Revamp Your Sex Life in 10 Minutes,RUPkME8y7zc
2024-06-12T13:14:43Z,Your Phone Is Making You Sick (From Dr. K @HealthyGamerGG) | Mel Robbins #Shorts,7aPrdGarJok
2024-06-11T18:59:07Z,The Ideal Sleep Temperature | Mel Robbins #Shorts,50GBLYZhdas
2024-06-10T09:00:24Z,How To Stop Waking Up Feeling Tired: 7 Tips From a Harvard Researcher,Wsslt3ynA-E
2024-06-09T19:00:09Z,For anyone graduating this year… | Mel Robbins #Shorts,Q9d198P9KNw
2024-06-07T19:00:00Z,What a gut health expert eats everyday for a health gut | Mel Robbins #Shorts,16TyNc8cbVw
2024-06-06T20:30:10Z,The Cure To Phone Addiction From Dr. K (HealthyGamerGG)) | Mel Robbins Shorts,zqAhX5reLKw
2024-06-06T09:00:13Z,Master Class on How To Fix Your Digestive Issues & Gut Health (With a Renowned GI Doctor),GEYcfcJ0p1o
2024-06-05T09:00:07Z,"Before You Waste Time, Watch This with Dr. K (@HealthyGamerGG )",9AG88lmHXP0
2024-06-04T19:00:17Z,Stop playing it safe | Mel Robbins #Shorts,hMZquhQHFo0
2024-06-03T09:00:10Z,Transform Your Life at Any Moment: The Surprising Science of Happiness,FXD7NZRJgI8
2024-06-02T19:00:01Z,3 Steps to being more consistent with your fitness goals | Mel Robbins #Shorts,4EYDA6tCX0s
2024-05-31T19:00:16Z,Want someone to change? Stop doing this. | Mel Robbins #Shorts,b8FZWUWBVog
2024-05-30T09:00:47Z,#1 Neuroscientist: How to Motivate Yourself (and Others) to Change Any Behavior,slD8f_qtEYY
2024-05-29T19:00:01Z,The best days of your life... | Mel Robbins #Shorts,agpphl9xnlE
2024-05-28T19:00:27Z,Why you're addicted to toxic people | Mel Robbins #Short,dk9OftQsfg4
2024-05-27T09:00:26Z,The Brutal Truth About Relationships You Need to Hear,cf4ANNIRjdk
2024-05-26T19:00:08Z,86 Year Old's Daily Smoothie Recipe for Longevity | Mel Robbins #Shorts,Kz8CpRcUOIQ
2024-05-24T19:00:02Z,Do THIS to lower your stress | Mel Robbins #Shorts,1ue3g3xwhz0
2024-05-23T09:30:13Z,#1 Stress Doctor: 5 Tools to Protect Your Brain From Stress & Feel Calmer Now,Rl5Y9Eem3tc
2024-05-22T19:00:31Z,Keep the promises you make with yourself | Mel Robbins #Shorts,mk81s0yN7kY
2024-05-21T20:58:32Z,How to Find Your Purpose | Mel Robbins #Shorts,F4qTN4fazZU
2024-05-20T09:00:04Z,"Live a Healthier, Happier, and Longer Life: The Secrets to Feeling Young Forever",6T13rQENVeQ
2024-05-19T19:00:19Z,How to heal from a toxic relationship | Mel Robbins #Shorts,Rbe_MBBRKwk
2024-05-18T09:00:25Z,Don’t Argue or Fight With a Narcissist… Do This Instead (#1 Narcissism Expert),IewDusCWdCM
2024-05-16T09:00:25Z,How to Build Real Confidence: 7 Truths to Unlock Your Authentic Self,YZn2Q4IU53k
2024-05-15T19:35:31Z,7 Benefits of drinking less alcohol | Mel Robbins #Shorts,FUHRxv4bqz4
