publishedAt,title,videoId
2022-10-17T09:00:03Z,How To Let Go Of What No Longer Serves You | The Mel Robbins Podcast,59agbwvJS8Y
2022-10-13T09:00:23Z,The TRUTH About ANXIETY And How To HEAL IT! | The Mel Robbins Podcast,RdM596wLz00
2022-10-10T09:00:25Z,The biggest MISTAKE you’re making with MOTIVATION | The Mel Robbins Podcast,SVA3MPaq6ns
2022-10-07T09:00:03Z,2 Ways to Take Your Power Back When You Feel Insecure | The Mel Robbins Podcast,6HSXaSAiLNI
2022-10-06T09:00:02Z,3 SIMPLE steps to create POWERFUL changes in your life | The Mel Robbins Podcast,1JbfAr-BQjA
2022-10-05T19:00:16Z,What do you want your life to look like? | Mel Robbins #Shorts,kQ0cROqbzLM
2022-09-29T19:00:17Z,3 Things you need to come to terms with | Mel Robbins #Shorts,oUawc4F1yDo
2022-09-27T19:00:11Z,You need to hear this | Mel Robbins #Shorts,ILfzz-kkhv8
2022-09-23T19:00:02Z,Your life will get a lot easier if you stop doing THIS | Mel Robbins #Shorts,AUki6or0Sis
2022-09-22T18:32:01Z,Get Ready… The Mel Robbins Podcast is Coming Soon | Mel Robbins #Shorts,uRkh84T1ecg
2022-09-22T16:07:57Z,This Is The Beginning of Something TRULY Amazing - Welcome To The Mel Robbins Podcast,n5xYSosNyW4
2022-09-20T19:00:26Z,The 3 Greatest Truths I Have Learned In Life | Mel Robbins #Shorts,ibCKrDH-n8k
2022-09-17T15:30:04Z,"If You Are Dealing With HEARTBREAK, Watch This! | Mel Robbins",E1ddfWDjIos
2022-09-15T19:00:29Z,How to make today a GREAT day | Mel Robbins #Shorts,uleaJqVU-m4
2022-09-13T19:00:30Z,The surprising truth about changing your life | Mel Robbins #Shorts,v_IXQ0fCJOA
2022-09-07T19:00:06Z,Is your desk covered in piles of stuff? You’re not alone | Mel Robbins #Shorts,OPyhvdUr3_M
2022-09-06T19:00:12Z,This text will improve any relationship | Mel Robbins #Shorts,K-4kCv2z0NE
2022-09-01T19:00:00Z,Is changing your life hard? | Mel Robbins #Shorts,1ZgAp2ARE14
2022-08-30T19:00:23Z,Your ex is an ex for a reason | Mel Robbins #Shorts,iEPE4vXcsHA
2022-08-25T19:00:01Z,My 85 year old mother-in-law schools me in this barre class | Mel Robbins #Shorts,6CPagfaPrHU
2022-08-23T19:00:19Z,You’re exactly where you need to be | Mel Robbins #Shorts,ngVtt818iGo
2022-08-18T19:00:30Z,"If you’re having a hard day, watch this. | Mel Robbins #Shorts",osKqP9147io
2022-08-16T19:00:07Z,5 Signs it’s time to break up | Mel Robbins #Shorts,N1EUn0pQ85w
2022-08-11T18:00:02Z,Please have more FAITH IN YOURSELF… Watch this | Mel Robbins #Shorts,4xOvPrszGxY
2022-08-09T19:00:00Z,2 Truths I never want you to forget | Mel Robbins #Shorts,-yb498zsHtk
2022-08-05T19:00:02Z,3 Major truths about life | Mel Robbins #Shorts,6ksL8s-RCU0
2022-08-03T18:00:19Z,No one is coming | Mel Robbins #Shorts,SqN5SvASjMA
2022-07-28T19:00:05Z,You are meant for more than you are doing right now | Mel Robbins #Shorts,8wOSSCkTAxY
2022-07-25T19:00:06Z,The world needs to hear your story. Watch this. | Mel Robbins #Shorts,Hfq_rWFAFEg
2022-07-21T18:00:06Z,STOP telling yourself it won’t happen and START doing the work. | Mel Robbins #Shorts,Gf0-1iyBRb0
2022-07-18T16:40:20Z,"If you have trouble getting out of bed, try this. | Mel Robbins #Shorts",AKubQhgYlBk
2022-06-29T15:11:19Z,You deserve so much more. Watch this. | Mel Robbins #Shorts,S35Y3S7iRm4
2022-06-27T16:27:42Z,You are not alone | Mel Robbins #Shorts,ppzVUyFW_Lw
2022-04-28T12:00:00Z,You’re not to blame for what happened to you… | Mel Robbins #Shorts,acpd08WCMjY
2022-04-18T19:42:56Z,The pep talk YOU NEED right now | Mel Robbins #Shorts,tESl_9jzyqs
2022-04-16T15:00:32Z,All change in life is both exciting and scary | Mel Robbins #Shorts,o0JluLEm77Y
2022-04-12T18:00:09Z,A simple hack for stress and anxiety | Mel Robbins #Shorts,VYleF2CxjFI
2022-04-09T15:00:06Z,Is it anxiety or just a hangover? | Mel Robbins #Shorts,D1X5m2zkJQE
2022-04-04T15:00:28Z,"Before you waste another day of your life, watch this. | Mel Robbins #Shorts",Q8DjsiME4SQ
2022-04-02T15:00:04Z,Stop being so hard on yourself. Watch this. | Mel Robbins #Shorts,5b3BqBQuSms
2022-03-28T12:00:11Z,There’s only ONE THING you should do right now | Mel Robbins #Shorts,R8EWNsaBaQc
2022-03-25T17:00:09Z,6 Words that will change your life | Mel Robbins #Shorts,Ggzxif5xft0
2022-03-23T15:00:21Z,Overwhelmed? This will help. | Mel Robbins #Shorts,O-XKho9tOb8
2022-03-18T13:00:35Z,"When I don’t know what to do, I ask myself THIS question. | Mel Robbins #Shorts",vBpoXgPDEYI
2022-03-11T16:00:34Z,Use the power of your mind to get what you want | Mel Robbins #Shorts,wrcFDqoOpJs
2022-03-09T16:00:24Z,The simple secret to being happier | Mel Robbins #Shorts,wbRhD2CkdKk
2022-03-06T16:00:11Z,The TWO surprising reasons why your friends aren’t more supportive | Mel Robbins #Shorts,QmQE__NYX-M
2022-03-03T16:00:31Z,6 Words That Will Change Your Life | Mel Robbins #Shorts,r9TwN78qavk
2022-02-25T16:00:06Z,ONE surprising way to discover your purpose | Mel Robbins #Shorts,INlQllqyzhw
2022-02-22T16:00:31Z,3 Choices that determine your future | Mel Robbins #Shorts,hpqWayUlD3E
2022-02-20T16:00:02Z,3 Questions to ask yourself to win the day | Mel Robbins #Shorts,3q9QbG0447c
2022-02-16T16:00:26Z,The surprising way INSECURITY can HELP you | Mel Robbins #Shorts,rOFrrpOU1MM
2022-02-13T16:00:27Z,Stop overthinking with ONE powerful step | Mel Robbins #Shorts,cra99c-MBTw
2022-02-12T16:00:19Z,5 Sneaky ways people are disrespecting you | Mel Robbins #Shorts,hy2UQtxV5SU
2022-02-09T16:30:00Z,9 Signs Your Partner Doesn't Respect You | Mel Robbins,2bA-1czx0oA
2022-02-08T16:30:03Z,"If you feel LOST after college, watch this. | Mel Robbins #Shorts",Z-rFRmWzM20
2022-02-06T16:00:13Z,Wish your life were easier? Watch this | Mel Robbins #Shorts,DCe1p3mfxLY
2022-02-05T16:00:13Z,This ONE quote will change your relationships forever | Mel Robbins #Shorts,YHZl8tM3wro
2022-01-31T16:35:27Z,Embrace the seasons of your life | Mel Robbins #Shorts,bsMi6jl7QxQ
2022-01-29T16:30:03Z,You need to hear this | Mel Robbins #Shorts,AybEJPSmlWI
2022-01-27T16:20:48Z,"Trust me, your dreams are still within reach. Watch this. | Mel Robbins #Shorts",R_Gc-m0qq8Q
2022-01-24T16:00:01Z,3 Rules To Make NEW HABITS STICK. Watch This. | Mel Robbins #Shorts,-1n4wO3iEE0
2022-01-23T16:00:17Z,Ready to make a change? You have 3 options. Watch this. | Mel Robbins #Shorts,huKQQLjOYRc
2022-01-21T16:31:51Z,Going through a hard time? Watch this | Mel Robbins #Shorts,QcOOQRRUl-A
2022-01-19T16:00:32Z,These 4 Science-Supported Steps Will Inspire You To Change | Mel Robbins #Shorts,iok-ieKOS4k
2022-01-16T16:00:13Z,THIS is the formula for making your dreams come true | Mel Robbins #Shorts,M4APYGq4efA
2022-01-11T19:28:42Z,Stop waiting. The perfect time is NOW. | Mel Robbins #Shorts,mQaJOBgYdzs
2022-01-06T18:43:05Z,"Every morning, life hands you a blank page. | Mel Robbins #Shorts",lgQC0yiMu4I
2022-01-05T15:05:41Z,What is Manifestation? Explained for Beginners | Mel Robbins,mq5kBXQsBSI
2022-01-03T15:24:37Z,Follow this ONE RULE for a better life in 2022 | Mel Robbins #Shorts,xZdE5T-CVLY
2022-01-02T16:00:16Z,What’s meant for you is going to find you. Watch this | Mel Robbins #Shorts,PXdSRR3Fu7M
2021-12-30T16:00:18Z,This is the SIMPLE SECRET to feeling happy again | Mel Robbins #Shorts,Zz2qKHFpIFw
2021-12-27T16:00:19Z,Your dream is sometimes not meant to be reached | Mel Robbins #Shorts,s4ncskqFKzY
2021-12-23T20:49:15Z,"To be happier over the holidays, avoid “The 3 P’s” | Mel Robbins #Shorts",qP3oC1UVoKo
2021-12-22T17:00:22Z,WTF did Ben Affleck just say about addiction?! | Mel Robbins #Shorts,b9xq_q1HMRM
2021-12-21T19:02:33Z,Your first priority must always be YOU | Mel Robbins #Shorts,YWI_pWNv-GQ
2021-12-19T16:00:35Z,The best days of your life were NOT in college | Mel Robbins #Shorts,t4a30pwUuX0
2021-12-16T18:07:42Z,Your life is your responsibility | Mel Robbins #Shorts,aQgtfZwVz_s
2021-12-12T16:00:05Z,Why The High 5 Habit is a GAME CHANGER | Mel Robbins #Shorts,A9p7inVb_tQ
2021-12-07T20:20:59Z,Use this trick to create ROOM PRESENCE | Mel Robbins #Shorts,SsSHd-wQlGc
2021-12-02T15:39:35Z,How to know if you’re in a TOXIC SITUATION and how to get out of it | Mel Robbins #Shorts,Mwb-AuAadlE
2021-11-30T17:42:02Z,THIS is how you stop criticizing yourself | Mel Robbins #Shorts,keeKTWuP2rY
2021-11-26T13:00:38Z,Why jealousy is a GOOD thing | Mel Robbins #Shorts,zVVDSnxUBDg
2021-11-23T16:00:47Z,Feeling discouraged? Try THIS mantra | Mel Robbins #Shorts,WTimHiF27iA
2021-11-09T14:45:03Z,"Before You Waste Another Year of Your Life, Watch This | Mel Robbins",V7AUzIfbwNo
2021-10-22T16:00:34Z,Wait until you hear what I have to say today | Chapter 4 from The High 5 Habit (Part 3),vTzrNKUHtzY
2021-10-21T15:19:21Z,Why it’s so important to love yourself. PERIOD. | Mel Robbins #Shorts,rAeRliWi2dk
2021-10-19T21:12:20Z,What kind of person do you want to be? | Mel Robbins #Shorts,db0g4q2MG74
2021-10-15T14:43:48Z,"If you hate how you look, watch this | Chapter 4 from The High 5 Habit (Part 2)",EJ32rBs5lNk
2021-10-14T17:09:39Z,How to manage disappointment | Chapter 4 from The High 5 Habit (Part 1),zNEZvfLmXKw
2021-10-13T17:23:51Z,Why do I not believe in myself? | Chapter 3 from The High 5 Habit (Part 2),qy9CMk2PK_w
2021-10-12T16:43:52Z,I just had an emotional breakdown LIVE | Chapter 3 from The High 5 Habit (Part 1),zLZdo7n5aQc
2021-10-11T17:00:56Z,Reading YOU my New York Times Bestseller!!! 🖐 | Chapter 2 from The High 5 Habit (Part 3),sobHd1RFy2E
2021-10-07T16:31:30Z,Mel Robbins explains The High 5 Habit | Chapter 2 from The High 5 Habit (Part 2),S-HM7eJ7Acc
2021-10-05T17:03:46Z,How Mel Robbins created The High 5 Habit | Chapter 2 from The High 5 Habit (Part 1),dkpnC7OwIRA
2021-09-28T16:00:46Z,"If you think giving yourself a high five is “stupid,” you better watch this | Mel Robbins #Shorts",YFqI3tZAhjM
2021-09-27T18:23:50Z,Welcome to Story Time! Mel is reading her #1 NEW BOOK (cover to cover) LIVE every day | Oct 7,D-QPpAA9quI
2021-09-22T14:57:29Z,If you want to take control of your life WATCH THIS | Mel Robbins #Shorts,gUORrPklSfE
2021-09-11T11:00:08Z,Sick of your life? CHANGE IT. | Mel Robbins #Shorts,J4BRF42w4TI
2021-09-03T20:43:09Z,I’m only 20 seconds into reading my new book to you and I’m already crying | Mel Robbins #Shorts,EFpV2pGtgWM
2021-09-03T18:08:35Z,There’s enough success for everybody | Mel Robbins #Shorts,ggtPFYIyuic
2021-09-02T00:03:17Z,This moment in your life is happening for a reason | Mel Robbins #Shorts,-v1EhdAKfvs
2021-08-27T18:35:30Z,5 Things I do when I wake up feeling anxious | Mel Robbins #Shorts,IYH1_vyPoyw
2021-08-25T19:05:35Z,"At any single moment, you can change your life | Mel Robbins #Shorts",pMqVcUlA6no
2020-06-11T16:35:29Z,"#AskMel: Forgiveness, Frustration and Fear",GO9lOau0XjI
2020-06-01T17:14:47Z,Stop letting fear hold you back | Livestream,y9ZM_9IhVtY
2020-05-29T17:06:15Z,I need to reinvent myself...here’s how I’m doing it,j-Yb5npnltc
2020-05-21T16:40:30Z,#AskMel | How to handle overwhelm and stress as life goes back to normal after quarantine,6icG9qjXnS4
2020-05-04T17:26:44Z,Coaching with Mel | How do you stay productive and maintain balance as a small business owner?,nzyeO4tkGPA
2020-05-01T17:03:27Z,#AskMel: I'm having a hard time asking for help,IShWxBE4TLc
2020-04-30T16:58:51Z,#AskMel: I'm worried this is having a negative impact on my kids,1KzPT7rOtpQ
